n	time	type	cur	win	id	str	win_c	id_c	str_c	
2026	168088	fix	582	2	92	til	2	92	til	
2027	168089	fix	582	2	92	til	2	92	til	
2028	168090	fix	582	2	92	til	2	92	til	
2029	168091	fix	582	2	92	til	2	92	til	
2030	168092	fix	582	2	92	til	2	92	til	
2031	168093	fix	582	2	92	til	2	92	til	
2032	168104	fix	582	2	92	til	2	92	til	
2033	168105	fix	582	2	92	til	2	92	til	
2034	168106	fix	582	2	92	til	2	92	til	
2035	168107	fix	582	2	92	til	2	92	til	
2036	168108	fix	582	2	92	til	2	92	til	
2037	168109	fix	582	2	92	til	2	92	til	
2038	168110	fix	582	2	92	til	2	92	til	
2039	168111	fix	582	2	92	til	2	92	til	
2040	168112	fix	582	2	92	til	2	92	til	
2041	168113	fix	582	2	92	til	2	92	til	
2042	168130	fix	582	2	92	til	2	92	til	
2043	168131	key_ins	583	2	92	_	t2	92	_	
2044	168131	fix	582	2	92	til	2	92	til	
2045	168132	fix	583	2	92	til	2	92	til	
2046	168133	fix	583	2	92	til	2	92	til	
2047	168153	fix	583	2	92	til	2	92	til	
2048	168173	fix	583	2	92	til	2	92	til	
2049	168190	fix	583	2	92	til	2	92	til	
2050	168191	fix	583	2	92	til	2	92	til	
2051	168192	fix	583	2	92	til	2	92	til	
2052	168193	fix	583	2	92	til	2	92	til	
2053	168207	fix	583	2	92	til	2	92	til	
2054	168208	fix	583	2	92	til	2	92	til	
2055	168209	fix	583	2	92	til	2	92	til	
2056	168210	fix	583	2	92	til	2	92	til	
2057	168211	fix	583	2	92	til	2	92	til	
2058	168212	fix	583	2	92	til	2	92	til	
2059	168213	fix	583	2	92	til	2	92	til	
2060	168228	fix	583	2	92	til	2	92	til	
2061	168229	fix	583	2	92	til	2	92	til	
2062	168230	fix	583	2	92	til	2	92	til	
2063	168231	fix	583	2	92	til	2	92	til	
2064	168232	fix	583	2	92	til	2	92	til	
2065	168233	fix	583	2	92	til	2	92	til	
2066	168306	key_ins	584	2	93	a	t2	93	a	
2067	168389	key_ins	585	2	93	t	t2	93	t	
2068	168939	key_ins	586	2	93	_	t2	93	_	
2069	168990	fix	574	1	94	the	1	94	the	
2070	169006	fix	574	1	94	the	1	94	the	
2071	169007	fix	574	1	94	the	1	94	the	
2072	169008	fix	574	1	94	the	1	94	the	
2073	169009	fix	574	1	94	the	1	94	the	
2074	169010	fix	574	1	94	the	1	94	the	
2075	169021	fix	574	1	94	the	1	94	the	
2076	169022	fix	574	1	94	the	1	94	the	
2077	169023	fix	574	1	94	the	1	94	the	
2078	169024	fix	574	1	94	the	1	94	the	
2079	169025	fix	574	1	94	the	1	94	the	
2080	169026	fix	574	1	94	the	1	94	the	
2081	169027	fix	574	1	94	the	1	94	the	
2082	169028	fix	574	1	94	the	1	94	the	
2083	169029	fix	574	1	94	the	1	94	the	
2084	169030	fix	574	1	94	the	1	94	the	
2085	169265	key_ins	587	2	94	t	t2	94	t	
2086	169347	key_ins	588	2	94	i	t2	94	i	
2087	169862	key_ins	589	2	94	l	t2	94	l	
2088	169866	key_ins	590	2	94	p	t2	94	p	
2089	169868	key_ins	591	2	94	a	t2	94	a	
2090	169870	key_ins	592	2	94	s	t2	94	s	
2091	170099	fix	507	2	81	klimaforandringerne	2	81	klimaforandringerne	
2092	170100	fix	507	2	81	klimaforandringerne	2	81	klimaforandringerne	
2093	170101	fix	507	2	81	klimaforandringerne	2	81	klimaforandringerne	
2094	170102	fix	507	2	81	klimaforandringerne	2	81	klimaforandringerne	
2095	170103	fix	507	2	81	klimaforandringerne	2	81	klimaforandringerne	
2096	170104	fix	507	2	81	klimaforandringerne	2	81	klimaforandringerne	
2097	170105	fix	507	2	81	klimaforandringerne	2	81	klimaforandringerne	
2098	170106	fix	507	2	81	klimaforandringerne	2	81	klimaforandringerne	
2099	170107	fix	507	2	81	klimaforandringerne	2	81	klimaforandringerne	
2100	170165	fix	507	2	81	klimaforandringerne	2	81	klimaforandringerne	
2101	170166	fix	507	2	81	klimaforandringerne	2	81	klimaforandringerne	
2102	170167	fix	507	2	81	klimaforandringerne	2	81	klimaforandringerne	
2103	170182	fix	507	2	81	klimaforandringerne	2	81	klimaforandringerne	
2104	170183	fix	507	2	81	klimaforandringerne	2	81	klimaforandringerne	
2105	170184	fix	507	2	81	klimaforandringerne	2	81	klimaforandringerne	
2106	170185	fix	507	2	81	klimaforandringerne	2	81	klimaforandringerne	
2107	170186	fix	507	2	81	klimaforandringerne	2	81	klimaforandringerne	
2108	170187	fix	507	2	81	klimaforandringerne	2	81	klimaforandringerne	
2109	170411	key_ins	593	2	94	s	t2	94	s	
2110	170413	key_ins	594	2	94	e	t2	94	e	
2111	170511	key_ins	595	2	94	_	t2	94	_	
2112	171079	fix	504	2	81	klimaforandringerne	2	81	klimaforandringerne	
2113	171080	fix	504	2	81	klimaforandringerne	2	81	klimaforandringerne	
2114	171081	fix	504	2	81	klimaforandringerne	2	81	klimaforandringerne	
2115	171082	fix	504	2	81	klimaforandringerne	2	81	klimaforandringerne	
2116	171083	fix	504	2	81	klimaforandringerne	2	81	klimaforandringerne	
2117	171084	fix	504	2	81	klimaforandringerne	2	81	klimaforandringerne	
2118	171163	fix	504	2	81	klimaforandringerne	2	81	klimaforandringerne	
2119	171164	fix	504	2	81	klimaforandringerne	2	81	klimaforandringerne	
2120	171202	key_ins	596	2	95	s	t2	95	s	
2121	171204	key_ins	597	2	95	i	t2	95	i	
2122	171206	key_ins	598	2	95	g	t2	95	g	
2123	171208	key_ins	599	2	95	_	t2	95	_	
2124	171541	fix	508	2	81	klimaforandringerne	2	81	klimaforandringerne	
2125	171542	fix	508	2	81	klimaforandringerne	2	81	klimaforandringerne	
2126	171561	fix	508	2	81	klimaforandringerne	2	81	klimaforandringerne	
2127	171562	fix	508	2	81	klimaforandringerne	2	81	klimaforandringerne	
2128	171701	fix	508	2	81	klimaforandringerne	2	81	klimaforandringerne	
2129	171702	fix	508	2	81	klimaforandringerne	2	81	klimaforandringerne	
2130	171761	fix	508	2	81	klimaforandringerne	2	81	klimaforandringerne	
2131	171762	fix	508	2	81	klimaforandringerne	2	81	klimaforandringerne	
2132	171801	fix	508	2	81	klimaforandringerne	2	81	klimaforandringerne	
2133	171802	fix	508	2	81	klimaforandringerne	2	81	klimaforandringerne	
2134	172020	fix	511	2	81	klimaforandringerne	2	81	klimaforandringerne	
2135	172021	fix	511	2	81	klimaforandringerne	2	81	klimaforandringerne	
2136	172120	fix	511	2	81	klimaforandringerne	2	81	klimaforandringerne	
2137	172121	fix	511	2	81	klimaforandringerne	2	81	klimaforandringerne	
2138	172629	key_ins	600	2	96	e	t2	96	e	
2139	172825	key_ins	601	2	96	f	t2	96	f	
2140	172953	fix	600	1	99	.	1	99	.	
2141	172954	fix	600	1	99	.	1	99	.	
2142	172955	fix	600	1	99	.	1	99	.	
2143	172956	fix	600	1	99	.	1	99	.	
2144	172957	fix	600	1	99	.	1	99	.	
2145	172958	fix	600	1	99	.	1	99	.	
2146	173053	fix	600	1	99	.	1	99	.	
2147	173054	fix	600	1	99	.	1	99	.	
2148	173055	fix	600	1	99	.	1	99	.	
2149	173056	fix	600	1	99	.	1	99	.	
2150	173057	fix	600	1	99	.	1	99	.	
2151	173058	fix	600	1	99	.	1	99	.	
2152	173212	fix	614	1	101	and	1	101	and	
2153	173213	fix	614	1	101	and	1	101	and	
2154	173214	fix	614	1	101	and	1	101	and	
2155	173215	fix	614	1	101	and	1	101	and	
2156	173216	fix	614	1	101	and	1	101	and	
2157	173217	fix	614	1	101	and	1	101	and	
2158	173450	key_ins	602	2	96	f	t2	96	f	
2159	173452	key_ins	603	2	96	e	t2	96	e	
2160	173454	key_ins	604	2	96	k	t2	96	k	
2161	173521	key_ins	605	2	96	t	t2	96	t	
2162	173674	key_ins	606	2	96	e	t2	96	e	
2163	173789	key_ins	607	2	96	n	t2	96	n	
2164	173948	key_ins	608	2	96	_	t2	96	_	
2165	174042	key_ins	609	2	97	a	t2	97	a	
2166	174105	key_ins	610	2	97	f	t2	97	f	
2167	174203	key_ins	611	2	97	_	t2	97	_	
2168	174338	key_ins	612	2	98	k	t2	98	k	
2169	174948	key_ins	613	2	98	l	t2	98	l	
2170	174950	key_ins	614	2	98	i	t2	98	i	
2171	174952	key_ins	615	2	98	m	t2	98	m	
2172	174954	key_ins	616	2	98	a	t2	98	a	
2173	175252	key_ins	617	2	98	f	t2	98	f	
2174	175327	key_ins	618	2	98	o	t2	98	o	
2175	175421	key_ins	619	2	98	r	t2	98	r	
2176	175595	key_ins	620	2	98	a	t2	98	a	
2177	175685	key_ins	621	2	98	n	t2	98	n	
2178	175836	key_ins	622	2	98	d	t2	98	d	
2179	176007	key_ins	623	2	98	r	t2	98	r	
2180	176057	key_ins	624	2	98	i	t2	98	i	
2181	176149	key_ins	625	2	98	n	t2	98	n	
2182	176288	key_ins	626	2	98	g	t2	98	g	
2183	176484	key_ins	627	2	98	e	t2	98	e	
2184	176568	key_ins	628	2	98	r	t2	98	r	
2185	176680	key_ins	629	2	98	n	t2	98	n	
2186	176825	key_ins	630	2	98	e	t2	98	e	
2187	176967	key_ins	631	2	99	.	t2	99	.	
2188	177081	key_ins	632	2	99	_	t2	99	_	
2189	177280	fix	632	2	99	.	2	99	.	
2190	177281	fix	632	2	99	.	2	99	.	
2191	177282	fix	632	2	99	.	2	99	.	
2192	177283	fix	632	2	99	.	2	99	.	
2193	177284	fix	632	2	99	.	2	99	.	
2194	177819	fix	632	2	99	.	2	99	.	
2195	177820	fix	632	2	99	.	2	99	.	
2196	177821	fix	632	2	99	.	2	99	.	
2197	177822	fix	632	2	99	.	2	99	.	
2198	177823	fix	632	2	99	.	2	99	.	
2199	177918	fix	632	2	99	.	2	99	.	
2200	177919	fix	632	2	99	.	2	99	.	
2201	177920	fix	632	2	99	.	2	99	.	
2202	177921	fix	632	2	99	.	2	99	.	
2203	177922	fix	632	2	99	.	2	99	.	
2204	178058	fix	632	2	99	.	2	99	.	
2205	178059	fix	632	2	99	.	2	99	.	
2206	178060	fix	632	2	99	.	2	99	.	
2207	178061	fix	632	2	99	.	2	99	.	
2208	178062	fix	632	2	99	.	2	99	.	
2209	178605	key_ins	633	2	100	T	t2	100	T	
2210	178782	key_ins	634	2	100	i	t2	100	i	
2211	178909	key_ins	635	2	100	l	t2	100	l	
2212	179116	key_ins	636	2	100	p	t2	100	p	
2213	179247	key_ins	637	2	100	a	t2	100	a	
2214	179290	key_ins	638	2	100	s	t2	100	s	
2215	179537	key_ins	639	2	100	n	t2	100	n	
2216	179650	key_ins	640	2	100	i	t2	100	i	
2217	179774	key_ins	641	2	100	n	t2	100	n	
2218	179887	key_ins	642	2	100	g	t2	100	g	
2219	180053	key_ins	643	2	100	_	t2	100	_	
2220	180213	key_ins	644	2	101	o	t2	101	o	
2221	180332	key_ins	645	2	101	f	t2	101	f	
2222	180432	fix	645	2	101	og	2	101	og	
2223	180433	fix	645	2	101	og	2	101	og	
2224	180434	fix	645	2	101	og	2	101	og	
2225	180445	fix	645	2	101	og	2	101	og	
2226	180446	fix	645	2	101	og	2	101	og	
2227	180447	fix	645	2	101	og	2	101	og	
2228	180448	fix	645	2	101	og	2	101	og	
2229	180449	fix	645	2	101	og	2	101	og	
2230	180450	fix	645	2	101	og	2	101	og	
2231	180451	fix	645	2	101	og	2	101	og	
2232	180452	fix	645	2	101	og	2	101	og	
2233	180453	fix	645	2	101	og	2	101	og	
2234	180454	fix	645	2	101	og	2	101	og	
2235	180489	fix	645	2	101	og	2	101	og	
2236	180490	fix	645	2	101	og	2	101	og	
2237	180491	fix	645	2	101	og	2	101	og	
2238	180492	fix	645	2	101	og	2	101	og	
2239	180493	fix	645	2	101	og	2	101	og	
2240	180494	fix	645	2	101	og	2	101	og	
2241	180509	fix	645	2	101	og	2	101	og	
2242	180510	fix	645	2	101	og	2	101	og	
2243	180511	fix	645	2	101	og	2	101	og	
2244	180512	fix	645	2	101	og	2	101	og	
2245	180513	fix	645	2	101	og	2	101	og	
2246	180514	fix	645	2	101	og	2	101	og	
2247	180555	key_ins	646	2	101	_	t2	101	_	
2248	180832	fix	646	2	101	og	2	101	og	
2249	180833	fix	646	2	101	og	2	101	og	
2250	180844	fix	646	2	101	og	2	101	og	
2251	180845	fix	646	2	101	og	2	101	og	
2252	180846	fix	646	2	101	og	2	101	og	
2253	180847	fix	646	2	101	og	2	101	og	
2254	180848	fix	646	2	101	og	2	101	og	
2255	180849	fix	646	2	101	og	2	101	og	
2256	180850	fix	646	2	101	og	2	101	og	
2257	180851	fix	646	2	101	og	2	101	og	
2258	180852	fix	646	2	101	og	2	101	og	
2259	180853	fix	646	2	101	og	2	101	og	
2260	180988	fix	646	2	101	og	2	101	og	
2261	180989	fix	646	2	101	og	2	101	og	
2262	180990	fix	646	2	101	og	2	101	og	
2263	180991	fix	646	2	101	og	2	101	og	
2264	180992	fix	646	2	101	og	2	101	og	
2265	180993	fix	646	2	101	og	2	101	og	
2266	181008	fix	646	2	101	og	2	101	og	
2267	181009	fix	646	2	101	og	2	101	og	
2268	181010	fix	646	2	101	og	2	101	og	
2269	181011	fix	646	2	101	og	2	101	og	
2270	181012	fix	646	2	101	og	2	101	og	
2271	181013	fix	646	2	101	og	2	101	og	
2272	181140	key_del	646	2	101	_	t2	101	_	
2273	181261	key_del	645	2	101	f	t2	101	f	
2274	181374	key_ins	645	2	101	g	t2	101	g	
2275	181486	key_ins	646	2	101	_	t2	101	_	
2276	181605	key_ins	647	2	102	a	t2	102	a	
2277	181695	key_ins	648	2	102	f	t2	102	f	
2278	181760	key_ins	649	2	102	h	t2	102	h	
2279	181940	key_ins	650	2	102	j	t2	102	j	
2280	181945	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2281	181946	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2282	181947	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2283	181948	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2284	181949	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2285	181950	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2286	182343	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2287	182344	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2288	182345	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2289	182346	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2290	182347	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2291	182348	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2292	182583	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2293	182584	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2294	182585	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2295	182586	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2296	182587	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2297	182588	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2298	182622	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2299	182623	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2300	182624	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2301	182625	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2302	182626	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2303	182627	fix	650	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2304	182985	key_ins	651	2	102	æ	t2	102	æ	
2305	183123	fix	651	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2306	183124	fix	651	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2307	183125	fix	651	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2308	183126	fix	651	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2309	183149	key_ins	652	2	102	l	t2	102	l	
2310	183163	fix	652	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2311	183164	fix	652	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2312	183165	fix	652	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2313	183166	fix	652	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2314	183262	fix	652	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2315	183263	fix	652	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2316	183264	fix	652	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2317	183265	fix	652	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2318	183693	key_ins	653	2	102	p	t2	102	p	
2319	183695	key_ins	654	2	102	n	t2	102	n	
2320	183780	key_ins	655	2	102	i	t2	102	i	
2321	183895	key_ins	656	2	102	n	t2	102	n	
2322	183995	key_ins	657	2	102	g	t2	102	g	
2323	184080	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2324	184081	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2325	184082	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2326	184083	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2327	184100	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2328	184101	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2329	184102	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2330	184103	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2331	184119	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2332	184120	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2333	184121	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2334	184122	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2335	184123	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2336	184134	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2337	184135	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2338	184136	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2339	184137	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2340	184138	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2341	184139	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2342	184140	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2343	184141	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2344	184142	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2345	184143	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2346	184222	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2347	184240	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2348	184241	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2349	184242	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2350	184256	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2351	184257	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2352	184258	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2353	184259	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2354	184260	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2355	184261	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2356	184262	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2357	184277	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2358	184278	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2359	184279	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2360	184280	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2361	184281	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2362	184282	fix	657	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2363	184602	key_ins	658	2	102	s	t2	102	s	
2364	184604	key_ins	659	2	102	o	t2	102	o	
2365	184606	key_ins	660	2	102	r	t2	102	r	
2366	184875	key_ins	661	2	102	a	t2	102	a	
2367	185251	key_del	661	2	102	a	t2	102	a	
2368	185441	key_del	660	2	102	r	t2	102	r	
2369	185629	key_del	659	2	102	o	t2	102	o	
2370	185803	key_ins	659	2	102	f	t2	102	f	
2371	185891	key_ins	660	2	102	o	t2	102	o	
2372	186003	key_ins	661	2	102	r	t2	102	r	
2373	186279	key_ins	662	2	102	a	t2	102	a	
2374	186406	key_ins	663	2	102	n	t2	102	n	
2375	186554	fix	663	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2376	186555	fix	663	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2377	186566	fix	663	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2378	186567	fix	663	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2379	186568	fix	663	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2380	186569	fix	663	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2381	186570	fix	663	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2382	186571	fix	663	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2383	186572	fix	663	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2384	186573	fix	663	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2385	186574	fix	663	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2386	186575	fix	663	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2387	186611	key_ins	664	2	102	s	t2	102	s	
2388	186915	key_ins	665	2	102	t	t2	102	t	
2389	186987	key_ins	666	2	102	a	t2	102	a	
2390	187425	fix	666	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2391	187426	fix	666	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2392	187427	fix	666	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2393	187428	fix	666	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2394	187429	fix	666	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2395	187430	fix	666	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2396	187431	fix	666	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2397	187432	fix	666	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2398	187569	fix	666	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2399	187570	fix	666	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2400	187571	fix	666	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2401	187572	fix	666	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2402	187643	key_ins	667	2	102	l	t2	102	l	
2403	187645	key_ins	668	2	102	t	t2	102	t	
2404	187647	key_ins	669	2	102	n	t2	102	n	
2405	187649	key_ins	670	2	102	i	t2	102	i	
2406	187668	fix	670	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2407	187669	fix	670	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2408	187670	fix	670	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2409	187671	fix	670	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2410	187731	key_ins	671	2	102	n	t2	102	n	
2411	187848	key_ins	672	2	102	g	t2	102	g	
2412	187850	fix	672	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2413	187851	fix	672	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2414	187930	fix	672	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2415	187931	fix	672	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2416	188029	fix	672	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2417	188030	fix	672	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2418	188087	key_ins	673	2	102	e	t2	102	e	
2419	188110	fix	673	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2420	188191	key_ins	674	2	102	r	t2	102	r	
2421	188328	key_ins	675	2	102	_	t2	102	_	
2422	188426	fix	675	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2423	188427	fix	675	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2424	188428	fix	675	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2425	188429	fix	675	2	102	afhjælpningsforanstaltninger	2	102	afhjælpningsforanstaltninger	
2426	188891	key_ins	676	2	103	b	t2	103	b	
2427	189284	fix	676	2	103	bør	2	103	bør	
2428	189285	fix	676	2	103	bør	2	103	bør	
2429	189286	fix	676	2	103	bør	2	103	bør	
2430	189364	fix	676	2	103	bør	2	103	bør	
2431	189365	fix	676	2	103	bør	2	103	bør	
2432	189366	fix	676	2	103	bør	2	103	bør	
2433	189484	fix	676	2	103	bør	2	103	bør	
2434	189485	fix	676	2	103	bør	2	103	bør	
2435	189486	fix	676	2	103	bør	2	103	bør	
2436	189544	fix	676	2	103	bør	2	103	bør	
2437	189545	fix	676	2	103	bør	2	103	bør	
2438	189546	fix	676	2	103	bør	2	103	bør	
2439	189826	key_ins	677	2	103	ø	t2	103	ø	
2440	189828	key_ins	678	2	103	r	t2	103	r	
2441	189830	key_ins	679	2	103	_	t2	103	_	
2442	190018	key_ins	680	2	104	d	t2	104	d	
2443	190058	fix	680	2	104	derfor	2	104	derfor	
2444	190059	fix	680	2	104	derfor	2	104	derfor	
